,Agent,sample_id,sample_size,sample,mu,sd
52,0,9,24,"[1.5846386517794304, 1.732828656723586, 1.9647606827899577, 1.9510572703093847, 1.7759295758899898, 1.8437604677515251, 1.943962082831252, 1.8194654166972841, 1.6620128016508324, 1.849951427708109, 1.6511508602150118, 1.8904467762836652, 1.9682598462960743, 1.8967627881204727, 1.4948716332412788, 1.7003868173723087, 1.6809588301732226, 1.719983861200796, 1.8241063010347416, 1.8637488354789942, 1.7495945925157457, 1.7781454648131025, 1.8563486134322982, 1.733883200379696]",1.7927068690893273,0.13075876022401034
53,0,10,21,"[1.889305513492928, 1.7628245557178046, 1.8023303931362429, 1.9019087286342238, 1.8840800936705953, 1.703354424899172, 2.0238726363558177, 1.925648398301334, 1.713660751138877, 1.6952182136037606, 1.7014573642928137, 1.916762644315771, 1.5666642343925505, 1.6889984576354884, 1.8587373951932442, 1.914689173124008, 1.688445289378061, 1.8541684881637266, 1.790315769319505, 1.646365179041783, 1.950965511500216]",1.7927068690893273,0.13075876022401034
54,0,11,20,"[1.7817695414739134, 1.7150814210550858, 2.027125739378821, 1.8756575786205711, 1.8087726988709538, 1.7141899069343862, 1.6032669327291782, 1.8107747892548935, 1.5002324721955125, 1.9132342386234507, 1.8898069928154277, 1.9584694350675924, 1.8415024666437865, 1.649269346516872, 1.8860846186492874, 1.9671031426069097, 1.774084169551413, 1.8298245281245449, 1.5407227963614138, 1.6501317880049662]",1.7927068690893273,0.13075876022401034
55,0,12,23,"[1.7180166755298527, 1.6131340483699215, 1.6686848464949684, 1.6633917212136218, 1.6690615267191808, 2.0387717467365865, 1.1530460790649206, 1.866972198683186, 1.7580537352875962, 1.8974330185014436, 1.6774106459767295, 1.6725503936661914, 1.8368376367622725, 1.7805815498461635, 1.742853585825039, 1.769272578838242, 1.9036993986004134, 1.7683554163712707, 1.9482988495323617, 1.8034929711267258, 1.6688230817895828, 2.0666826889629673, 2.1393204305189637]",1.7927068690893273,0.13075876022401034
56,0,13,22,"[1.8122994521538356, 1.8181348614105775, 1.7208354124479304, 1.7845271934243978, 1.6330033982474357, 1.7362787424820763, 1.6459316134519166, 1.6814365677756766, 1.8580932886144514, 1.5790438632932058, 1.655313538760259, 1.7778775284468367, 1.76310495080356, 1.9956283571875364, 1.758735033594294, 1.7244587419065835, 1.6803652322698224, 1.6085836114830114, 1.772111069514441, 1.9896358143426107, 1.7471272945889678, 1.6496977882831132]",1.7927068690893273,0.13075876022401034
57,0,14,29,"[1.7139288559194645, 1.9053584667781691, 1.8901482988641234, 1.7601616828697797, 1.7990473816205574, 1.7095426574308599, 1.6246371996439612, 1.9866525861880207, 1.6731292098151784, 1.6129947790172214, 1.6672177259158574, 1.6664113000703884, 1.6785410846778306, 1.8126589007060456, 1.714472962039744, 1.8669349716768497, 1.7428336612318256, 1.612077852864113, 1.797108886864105, 1.7960156478927012, 1.8241415244727268, 1.5275167199547144, 1.8088999873533587, 1.9311888066078966, 1.7696087146199113, 1.8026715135290359, 1.6611209011925294, 1.7717018957915436, 1.8584213346864902]",1.7927068690893273,0.13075876022401034
58,0,15,26,"[1.5797225601618379, 1.9131882915342782, 1.851527418634493, 1.8633495103851252, 1.736312706910777, 1.6051313680984653, 1.814910609970344, 1.7207540143596327, 1.711963278472832, 1.6746855941014098, 1.8209239410152176, 1.7566657817329838, 1.7472070886058506, 1.9362756666918648, 1.7440370261170968, 1.8257431158663713, 1.716029302019649, 2.0845474464984997, 2.070707149509121, 1.7665262439236147, 1.847939511790253, 1.8145362941342922, 1.969490541015834, 2.1240611234856646, 1.751500098700891, 1.8711409710618865]",1.7927068690893273,0.13075876022401034
59,0,16,24,"[1.6629488392415444, 1.800024823462314, 1.7076016096702686, 1.6714530212563632, 1.906922592756648, 1.6676849351448877, 1.739330893990051, 1.6667728584475578, 1.7476530100088723, 2.202120011696312, 1.8871084647108736, 1.748317406869232, 1.8429008249106402, 1.8532049620858098, 1.7339051582249168, 1.7997912152589544, 1.7800947772265288, 1.4497296901326389, 1.5981526651760165, 1.729775779758359, 2.0612242465888433, 1.8353354185053126, 1.5813589691805352, 1.6172653372670602]",1.7927068690893273,0.13075876022401034
60,0,17,22,"[1.954862004437076, 1.6708879987069194, 1.6039697624890903, 1.6270308812791032, 1.842237543066058, 1.5874805049275773, 1.7873349261931455, 2.047221768661386, 1.6647817108880454, 1.8807133013571335, 1.7681262589079767, 2.102983157006304, 1.9621414811656626, 1.6266694871626672, 1.603373156159013, 1.5560195090889803, 1.7783445957866948, 1.8599698829549762, 1.614891874964226, 1.9093043812877226, 1.5898797005948107, 1.5281906135798642]",1.7927068690893273,0.13075876022401034
61,0,18,27,"[1.7748390931285754, 1.8938591670871803, 1.6671534795284182, 1.920423456320464, 1.7001432657430526, 2.019918460437906, 1.7461379943857014, 1.6343573299664482, 1.6902426540866178, 1.6770953976899035, 1.734873725067684, 2.1187026073017545, 1.899103640981689, 1.749618447517007, 1.7105509447122502, 1.8134151164013446, 1.946545821583314, 1.7317699208243713, 1.846854823305548, 1.9258831458915684, 1.6144596138622949, 1.6572077268625898, 1.8302716948108728, 1.72944057192661, 1.7235222826688266, 1.587494380788258, 1.7059719351360771]",1.7927068690893273,0.13075876022401034
62,0,19,21,"[1.7648852298367408, 2.1043829071780675, 2.0493778756328203, 1.7325834710494703, 1.676540320739195, 1.5718387185881435, 1.7229205085734491, 1.606260453219765, 1.915903571594808, 1.8534747515930137, 1.6180240186980894, 2.014455797594198, 1.8031327774485084, 1.9730820258746122, 1.8577112365444326, 1.6483261154985474, 1.9129062716145215, 1.64919753658105, 1.9046368536649134, 1.918525964730296, 1.6912714183107291]",1.7927068690893273,0.13075876022401034
63,0,20,28,"[1.9254529856114297, 1.7960711180305586, 1.6452533659693225, 1.712374503422373, 1.538386940622684, 1.9819814930910775, 1.5239944192164716, 1.5757491655508953, 1.8372674943850835, 1.6399422598891462, 1.639281767553957, 1.7553856286303813, 1.760935785815138, 1.976619537063042, 1.8793919185194394, 1.8493301446607142, 1.7096814372507205, 1.966528310294642, 1.6813843955863887, 1.635345076972082, 1.7555962836102066, 1.865116982268212, 1.7246286137517048, 1.8827706020828643, 1.5029067558535858, 1.7209030654696191, 1.8962543550266786, 1.7406738260870438]",1.7927068690893273,0.13075876022401034
64,0,21,22,"[1.6861560851390662, 1.673477015490125, 1.7102458835147842, 1.8761757695053891, 1.7580391647909537, 1.7868522240975335, 1.8991742797742104, 1.8567347960338667, 1.898402994585429, 1.788185482559351, 1.6194999427410637, 1.836890443976567, 1.593918327362471, 1.9598872751592156, 1.4769915544095988, 1.833331172386252, 2.0044342222190066, 1.7858488754602608, 1.6746650321564358, 1.5951404365124178, 1.6771891355415227, 1.7677152722451832]",1.7927068690893273,0.13075876022401034
65,0,22,25,"[1.5727635281755996, 1.5687913809837521, 1.7781658636664135, 1.92282795427754, 1.8094889189718206, 1.5130896041516264, 1.759834432387044, 1.7309503605636936, 1.953020168490745, 1.9311739428597456, 1.8700763102527154, 1.8303947025971155, 1.8312352550083055, 1.9324669038342388, 1.7789263210873998, 1.4596043755183772, 1.8813991315268102, 1.6506536803491032, 1.9194027588203397, 1.8529357018537256, 1.9860036871849185, 1.9997709462490907, 1.9863322835447776, 1.8590133163465874, 2.096139184735898]",1.7927068690893273,0.13075876022401034
66,0,23,29,"[1.6405715829719643, 1.9131520462575118, 1.8014540697169927, 1.7306600294513323, 1.5723789686932097, 1.6199926952203407, 1.7581756291795454, 1.8231079322271644, 1.805956709570388, 1.7823992568119393, 1.7668142850828388, 1.8836876067036585, 1.7154161097207428, 1.821765109378297, 1.7509760832724763, 1.8221286202071008, 1.4421174454572152, 2.0232532591066588, 1.839332705270264, 1.8214083732979267, 1.7039219335099691, 1.700822319680604, 1.6909768331203527, 2.0618917335532996, 1.8665199138508874, 2.0391150902669857, 1.9650875640922358, 2.103618053155932, 2.0122059684435167]",1.7927068690893273,0.13075876022401034
67,0,24,22,"[1.6095152938095691, 1.8907037909357538, 1.7085273677853139, 1.9925919928744213, 1.7757996593892367, 1.9993689445908933, 1.8500734507142447, 2.1116782170805375, 2.076137612762174, 1.6399612113965087, 1.9772513202435649, 1.9189338809358178, 1.7967763853805874, 1.7905337483553203, 1.806183058556945, 1.719244835008165, 1.9186558449786046, 1.8224598836470964, 1.831312138162022, 1.649888615008138, 1.7121425684563891, 1.8128638289527432]",1.7927068690893273,0.13075876022401034
68,0,25,27,"[1.7278869179292289, 1.5683541569559147, 1.7105505672520098, 1.6976491744652302, 1.7504552941063012, 1.8121925168031285, 2.05619694651864, 1.8295044561942024, 1.7923840394048118, 1.7614553706789362, 1.960905887957154, 1.8133599343582316, 1.899879428835324, 1.7182686259836792, 1.71573527445602, 1.8031251445256087, 1.832317239498295, 1.8231294137356546, 1.656003507627963, 1.7929114342922117, 1.707242217712772, 1.6408513295166582, 1.8166568068783397, 1.5820375024613136, 2.0887154224045954, 1.539147253802661, 1.6517209465563572]",1.7927068690893273,0.13075876022401034
69,0,26,24,"[1.8437715524243539, 1.6368935496853743, 1.9418157591262963, 1.873643351162645, 2.019753803482706, 1.8396449757386302, 1.5666237161424297, 1.870194699140441, 1.6636304848139911, 1.778086963387759, 1.8647533121685878, 1.9059438989817397, 1.7799640467618965, 1.931393527407061, 1.6839286060850682, 1.829645763055354, 1.7117627750313296, 1.6761194449884191, 1.990270554157183, 1.8369320714728588, 1.6955517908611173, 1.775360303242083, 1.8677421091553081, 2.0342570955256]",1.7927068690893273,0.13075876022401034
70,0,27,26,"[1.6918602493605959, 1.8428467001174975, 1.811959356287417, 1.7174065047318954, 1.8664013272477273, 1.9276411957972674, 1.7988949993456407, 1.837396903092687, 1.7524557224282586, 1.8429734301296141, 1.7075807477954887, 1.622152678090759, 1.68586304692272, 1.6779795380794065, 1.7420722908811404, 1.8873354741200832, 1.618570094980428, 1.8062695063071053, 1.9160588270092862, 1.7255285798080386, 1.7823547766177525, 1.755415264182567, 2.009767889838779, 1.7290467393240185, 1.6527472738209323, 1.776435792561891]",1.7927068690893273,0.13075876022401034
71,0,28,21,"[1.779321715518639, 1.7754629055033935, 1.4564607660531619, 1.8483364491547432, 1.701191156466802, 1.7238162377714434, 1.7513025653900838, 1.8892698698971133, 1.7254688192213457, 1.6506293683393576, 1.7240947887668494, 1.8775188077414602, 1.7947964364765578, 1.8980227161285326, 1.8098389230981395, 1.694240855322078, 1.6852314224571534, 1.5985996071691955, 1.7369526233956503, 1.7546103621239533, 1.9419761361918901]",1.7927068690893273,0.13075876022401034
72,0,29,21,"[1.7297203955434404, 1.7850819511207696, 1.8049097932446692, 1.8603085593277005, 1.7622833512650355, 1.7138553321743502, 1.9126930057805773, 2.0996656398115316, 1.7586448226285387, 1.8475295651352337, 1.833959389619695, 1.8489443436867694, 1.7811981380944517, 1.4710515967288407, 1.7691888263458286, 1.7374396900463185, 1.548371537918068, 1.865389747395043, 1.7771521143655895, 1.7140034860601991, 1.71024611195569]",1.7927068690893273,0.13075876022401034
73,0,30,28,"[1.3947828323205433, 1.878044661785015, 1.671010532358811, 1.6939420975408068, 1.8972319480170905, 1.731139417679195, 1.6163589391872701, 1.602573804990507, 1.7104662660749261, 1.9175349829125334, 1.75639510252779, 1.7000507778346639, 1.8503977728935823, 1.630149936317249, 1.5574840297855024, 2.012820479560937, 2.040460884694132, 1.782313631250748, 1.801286229696616, 1.7114328673687922, 1.6817231805702595, 1.6603576545901169, 1.835699021478005, 1.8859108334460122, 2.0641069575420734, 1.600538046966819, 1.6969130211158259, 1.8399356518838215]",1.7927068690893273,0.13075876022401034
74,0,31,25,"[1.5837829821904852, 1.8127833730871803, 2.0071932244670996, 1.8625911766503032, 1.7432187052088217, 1.7315350470310664, 1.6801693116187848, 1.797146096825497, 1.9095402081510755, 1.8636345786739246, 2.0372218598898297, 1.5530546201416002, 1.73909398890094, 1.9220354602150589, 1.730574321498772, 1.8497165601985592, 1.8032442562634377, 1.9041534947251748, 1.6968131359745198, 1.9012974008003496, 1.7822408465951305, 1.8240450709300151, 1.7395611324787106, 1.85236165276328, 1.9116487206560195]",1.7927068690893273,0.13075876022401034
75,0,32,25,"[1.7186938870227904, 1.7274337754383176, 1.7418856810770402, 1.727013751983382, 1.7650026641572467, 1.6764537771479273, 1.7906387426699464, 1.952979782113456, 1.8344265028156677, 1.938644795168517, 2.062779125226656, 1.6528383672761104, 1.9525515968179077, 1.7695613479486743, 1.8126124977622053, 1.9971124525523678, 1.5414723512033468, 1.8306768813338588, 1.6285249906936752, 1.8448883604568318, 1.7772004683741827, 2.019555824632395, 1.989014273353052, 1.7325770628936443, 1.7137980420269063]",1.7927068690893273,0.13075876022401034
76,0,33,22,"[1.844619018366723, 1.690187502309908, 1.8764091925518853, 1.8547743608047509, 1.7418604080313458, 1.7939336825806569, 1.6947545051364405, 1.7473303115481316, 1.9316483257307435, 2.0121706255408487, 1.6813386932273202, 1.6889238000246634, 1.7525471406892486, 1.8325705106393668, 1.9997771821321544, 1.9554853370557412, 1.705551730187811, 1.887345974713771, 1.8322876103315113, 1.872322885852356, 1.7465851704950401, 1.9115582183257565]",1.7927068690893273,0.13075876022401034
77,0,34,24,"[1.6125924530287006, 1.7614879671554113, 2.016667175618636, 1.782681420940527, 1.7501715143057006, 1.6203092941721555, 1.7400070164637, 1.7768492072976196, 1.8879840106693644, 1.511935366010487, 1.9120968010220158, 1.7837136406626695, 1.8917498513251143, 1.8604788384575321, 1.8044669269952474, 1.6554874463544, 1.6284722058159602, 1.862995723125844, 1.7578457630948174, 1.8569899469566755, 1.8889371004950746, 1.7945245391656968, 1.8859385020033823, 1.6188232233227688]",1.7927068690893273,0.13075876022401034
78,0,35,21,"[1.7111891752779744, 2.0240513601965224, 1.9587795717397236, 1.7603772227451078, 1.721408974713875, 2.0057777951879423, 1.7988992299296027, 1.8693828282685279, 1.8560468610544785, 1.654535244153715, 1.799423593696054, 2.0504762002692623, 1.6806260189119582, 1.7200609017870376, 1.950209729579202, 1.7341124672661725, 1.658920119001815, 1.761467888858962, 1.8747633187823607, 1.6060310302621512, 1.923799989541804]",1.7927068690893273,0.13075876022401034
79,0,36,29,"[1.8118518210027317, 1.5829593550371435, 1.976182530152701, 1.8246703793056234, 1.8106704080616343, 1.9186260746511006, 1.7839775291781073, 1.6389857490007842, 1.8418713729271912, 1.688783635784645, 1.5233247004856016, 1.8578728932700765, 1.7862906072374132, 1.9776804729352477, 2.0373604121956, 1.5550405898024768, 1.6939323348804574, 1.869717735352078, 1.780602761938271, 1.7837167852741664, 1.7704162888549417, 1.7373630894597905, 1.9079964999562424, 1.88509192141481, 1.7784567981034185, 1.97878817164143, 1.8395602510972737, 1.8770049607131423, 1.4900634445688716]",1.7927068690893273,0.13075876022401034
80,0,37,29,"[1.8440434500551228, 2.0555690915496667, 1.5737039190388797, 1.9264660968334373, 2.0950090131040224, 1.9853005851232939, 1.8104981597476673, 1.7564374767800501, 1.8608846211415886, 1.6426018548010504, 1.8801454782353229, 1.6928178568775105, 1.7661878979749481, 1.590358566836381, 1.7976436504971078, 1.8322156317034672, 1.596088126455988, 1.607595495854547, 1.7332661637649154, 1.6614799793719985, 1.8545186512935683, 1.8037306688061343, 1.79237686697178, 1.822789800354375, 1.8814040384526338, 1.7489807950410685, 1.7632915011224617, 1.7015303855633095, 1.8518786459167507]",1.7927068690893273,0.13075876022401034
81,0,38,27,"[1.9936388136144074, 1.799708454499997, 1.6617339851018273, 2.006216451153648, 1.9486658957122585, 1.8068696483025188, 1.8267333915941542, 1.6837250123413106, 1.8788831485534663, 1.956927809903012, 1.6885797599744032, 1.7674753531651854, 1.87868312471366, 1.7554241091475193, 1.8531477963310965, 1.778044716596626, 1.681585100122101, 1.7298223296734248, 1.6250759651743536, 1.6413788262436773, 1.7969038416600345, 1.7883912142454272, 1.8292913739907528, 1.7116201686516197, 1.7898346435123218, 1.7829078868786377, 1.6866292739321869]",1.7927068690893273,0.13075876022401034
82,0,39,24,"[1.9602505282474132, 1.8104938912295638, 1.8680098605681557, 1.8827825155232716, 1.9133656054754382, 1.7021706010289694, 1.499037349537257, 1.656646249233115, 1.5563237554636524, 1.841008260272889, 1.765135365303049, 1.8307086172036906, 1.8370335226719552, 1.959904095237645, 1.876890512665314, 1.847765222768935, 1.7972876066494905, 1.6111415886720248, 1.8902464494637898, 1.7177881558801913, 1.763442643982098, 1.898374642202533, 1.7614394351968587, 1.5965019541204997]",1.7927068690893273,0.13075876022401034
83,0,40,23,"[1.8010981824142411, 2.0374615139633265, 1.9518254317210204, 1.815335886797032, 1.6843793940821619, 1.7696745150522937, 1.694799547383724, 1.7581699142618585, 2.009631614240872, 1.7289717995684415, 1.9418813300073765, 1.77730733504359, 1.7388706045520255, 1.959651486009376, 2.0072733983096147, 1.6751553640093644, 1.6136193690410914, 1.6705559766353206, 1.6436109692221579, 1.6078659010851586, 1.6239209005337776, 1.808388022576592, 1.6547228635931912]",1.7927068690893273,0.13075876022401034
84,0,41,28,"[1.908223402055395, 1.9099162736367923, 1.9362283000067568, 1.8060111083596684, 1.90290220225445, 2.0297039146989926, 1.802029030784711, 1.798831025357657, 1.7913179271517046, 1.8593469182097389, 2.0012763471100325, 1.9762485201437443, 2.1234739036562886, 1.689404719034438, 2.033346712571678, 1.5058715607160975, 1.743715510065068, 1.9689985824562477, 1.6423769570886306, 1.934693360689312, 1.863447837879789, 1.7967973851954786, 1.8366341209615404, 1.8422138650578261, 1.7465150833385736, 2.000575892139804, 1.6387013816298817, 1.9653060459171736]",1.7927068690893273,0.13075876022401034
